Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
October,32.370513364279695,Architect,36249.56129155251,3346.0468715350926,6,9,21.48799527201429,2.999038060423365,"Student Loan, and Student Loan",10,22.902418928220868,2.065268330069748,8.4171882886235,Bad,1820.8044138744322,28.86236480158459,18.77965797347528,Yes,78.13047980886635,131.66700408332014,Low_spent_Medium_value_payments,258.2300611692259
December,35.02816030841978,Developer,21580.09000045047,8687.470723392733,6,3,11.693515195971482,3.996525344820846,"Not Specified, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",17,18.41453498525567,14.149953514989011,8.363939050579505,_,2812.086772057811,37.817137677757394,18.78672195757755,NM,238.22062453970364,133.8919385238556,!@9#%8,605.4366322175997
December,42.14459706274617,Scientist,23591.144411920184,2663.096415767697,4,4,9.304835257374167,0.00918912654807405,Not Specified,17,11.677471996109048,14.057197011245673,7.3554650560553,Standard,718.5353885173809,32.654086159611225,18.41267096756683,Yes,0.5154537382628828,126.54145253515114,Low_spent_Medium_value_payments,317.2832442013186
September,19.164883739266962,Developer,58150.45046094479,2914.437707763795,5,6,8.440609357643268,2.997307654481066,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Student Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",8,9.499008416035853,2.2170639367936644,3.5141517476895183,Good,1355.201182981154,36.32347499229774,28.875573191808048,No,188.65698904890573,55.969799523658864,!@9#%8,651.1092201256592
October,20.296491992220428,Scientist,26776.059849824967,2307.5395039757123,9,9,19.54390894967604,7.03092448841855,Student Loan,60,20.45827772672805,11.047575262525745,6.701020839981225,Bad,3191.772366014647,33.20135358214757,11.74337838718901,Yes,226.38085732105714,47.28968062435865,High_spent_Medium_value_payments,418.651598993952
December,43.359531056733374,Writer,87489.81575611387,13587.788449124717,1,1,11.16031339603121,4.010081927749926,"Personal Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",8,0.7475971993758521,10.21428474889162,3.2496205709425796,Good,668.2495074558284,37.27280957225179,18.91576815170203,No,383.03468948506804,355.06131322749343,High_spent_Large_value_payments,1020.7366408510394
September,52.440671304816135,Teacher,58435.17759669974,1602.5436003817156,2,3,8.079687215815758,-0.0026468078105529483,Not Specified,18,11.425553826715868,8.960911374327624,2.781039014248882,Standard,1164.9929020613554,40.85000207567384,17.426123019095073,No,14.091571958430642,59.273214780679574,High_spent_Large_value_payments,1139.2991336722464
December,27.581392993373125,Writer,4006.184241468123,8189.4113599051125,2,3,10.66706886587006,1.9956395155879998,"Credit-Builder Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",4,9.085886360321354,-2.7321571058956646,3.216794174640886,Good,918.475747670037,29.927493204657306,25.918411359654332,No,32.03174260127889,130.14939538079446,High_spent_Medium_value_payments,612.2588850476737
December,39.45920295739595,Engineer,21087.78112499404,1219.0726056119029,7,8,20.451360737857218,8.020940614574307,"Debt Consolidation Loan, and Home Equity Loan",41,14.833699804250854,21.529791452314083,7.68645803749964,Bad,4374.253806400473,39.28895872096454,18.5115542163341,Yes,93.59528883750755,126.1824849136013,High_spent_Medium_value_payments,215.52637211675975
September,29.458844368704327,Manager,58081.73021018564,5627.695191377465,6,7,15.491268777487848,3.9929659588800335,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",29,14.877809536916057,6.823197794085976,10.856236931123286,Standard,1810.0339640968114,36.501167484238366,18.243255375803383,Yes,575.0703360508877,13.37827415043045,!@9#%8,356.15529148609454
September,15.909748014157142,Engineer,49167.055238192355,3489.8398792701705,5,7,19.670576504000202,2.0031192847405555,"Mortgage Loan, and Not Specified",25,9.189255810913306,7.899879835861123,12.494761950082632,Bad,757.7284358764356,36.262361178465554,9.870404110797576,Yes,65.87570972049834,130.3199124486987,Low_spent_Small_value_payments,288.52841316314016
November,26.76606060949795,Engineer,33460.77997112466,4615.3217223317415,6,5,20.644552565208034,8.9533439781748,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",35,14.917959447809869,5.307999696920181,12.128436754493283,Bad,1702.1659813792812,28.71947968652375,18.832358999393502,NM,51.98282716326344,66.59032220807795,High_spent_Small_value_payments,451.9260876397779
December,35.64809644963739,Accountant,61047.89924715064,8187.362801436436,4,2,8.26528658907772,1.006690770536824,"Credit-Builder Loan, Home Equity Loan, Student Loan, Student Loan, and Credit-Builder Loan",14,15.151194737426565,7.1006646345977185,5.054249834126419,Good,1405.2878313399624,32.57417536030844,32.05805412540946,No,102.92460705174153,115.07687819525358,Low_spent_Small_value_payments,595.1072843614355
December,30.108823192060637,Developer,29742.12306857754,6064.14307390089,9,6,23.420462875530387,8.897168165600098,"Home Equity Loan, Home Equity Loan, and Payday Loan",41,19.16710720277475,18.690268492568205,9.594644597585344,_,4295.534219281089,25.47123282941353,4.143227077494337,NM,54.95799628680113,125.6018938949679,High_spent_Medium_value_payments,382.2795471250825
September,33.99163608462674,Teacher,38540.70475374142,5399.98949042743,5,6,8.20743954350731,6.00807351233907,"Not Specified, Personal Loan, Personal Loan, and Payday Loan",29,14.76509353266057,8.420479653714496,6.55225526725025,Standard,198.73476412819664,33.21644891020122,21.123481833913562,Yes,183.68991550075418,495.68465478724033,Low_spent_Medium_value_payments,218.79653033971942
October,35.81190803293342,Scientist,52011.1151669629,3155.865711809339,9,8,13.32286222927675,3.9962221029706306,"Auto Loan, and Not Specified",7,15.400346999412902,15.68965869472479,10.537977856335447,Standard,1330.742312463166,38.70646007315489,18.84223576415558,NM,76.20774336162312,64.08144863963075,!@9#%8,277.2127980503626
October,32.16567632758189,Writer,-16528.470310487042,1433.357130567585,9,9,21.58132969634247,1.9958442678465884,"Student Loan, Not Specified, and Auto Loan",32,22.149010434758072,16.300638787766736,12.67876546706503,Bad,4531.437803202637,35.814003819731205,2.677203418191538,Yes,29.79614658781853,136.006903229428,Low_spent_Small_value_payments,268.52340371123324
October,22.19983557234125,Media_Manager,40163.56869216772,7201.162902946751,5,2,19.75661251016001,3.0061334091102823,"Auto Loan, Home Equity Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Student Loan",26,8.62508966835572,10.478808054696808,12.851160186571672,Standard,1999.0732856191444,23.311522997152046,10.226047887307228,Yes,796.1581928011296,268.12203761725004,High_spent_Large_value_payments,420.74249305144224
November,22.75063141462385,Accountant,38473.93626112262,1554.6436776165806,4,5,8.411300205313408,0.0008500990096903268,Not Specified,5,9.967651351208085,5.853235069492541,6.313651934101679,Good,1278.8715556043303,32.266517733652115,20.007095510874787,No,0.1495026533892716,76.14942428419837,Low_spent_Large_value_payments,743.7755184777509
September,18.005337828897108,Doctor,49747.39258391825,9382.139486572998,1,1,6.060282335880492,2.002226857568498,Not Specified,5,9.960498882659113,2.8107783106323585,4.92700664472694,Good,884.571908246001,38.79419937347209,21.2411000546963,No,18.80115244106608,55.194530469495895,High_spent_Small_value_payments,946.0833171246231
October,42.1837075953295,Media_Manager,-12688.176212580394,2823.665475640272,2,4,9.686819625593833,0.0014101363177604336,Not Specified,8,7.123289577028237,9.494483296139864,4.8744762021563615,Standard,801.8074588564173,29.46794807292138,25.538254550793216,Yes,14.163495818106536,-14.021846789641984,High_spent_Medium_value_payments,458.4760286549041
December,33.42525530811936,Manager,-362.72613633710716,3073.7305223300696,8,6,21.932276420299562,2.0077013468547222,"Student Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",28,15.931512386727071,6.914524273453357,11.827023361169461,Bad,1379.2957168099315,28.85842815539254,11.199697205251184,Yes,41.903881884049305,404.1385020900993,High_spent_Medium_value_payments,222.51488314135165
September,43.28530510905458,Architect,33810.42350083855,10488.608796169134,4,4,6.079338325339809,1.0071557787755454,Not Specified,0,1.2870168894368534,1.3299877964749427,3.59984311933377,Good,521.2227599402672,39.27228022423096,26.12608449385883,No,16.51259436006765,67.2394678673296,High_spent_Medium_value_payments,448.69106550368105
December,34.18351955952072,Teacher,6230.807799854731,510.66627049058513,5,2,20.541037810155714,1.9989062363219265,"Personal Loan, Payday Loan, Home Equity Loan, and Auto Loan",27,10.711270347848785,5.476562034718829,11.997660227524998,Standard,1251.015196006199,32.63556011800803,21.519946036417124,Yes,1.48030778375092,129.40091225607713,Low_spent_Small_value_payments,305.64799778362095
October,32.101727165115186,Mechanic,28099.81993260881,3078.7577892933023,5,6,10.874277330368763,0.022453944600698342,Not Specified,12,12.327909446235315,-2.7699040490389524,12.817368588562593,_,869.7859211942991,31.43875787101255,33.36598025743745,Yes,45.68096190050868,128.6414212081349,Low_spent_Large_value_payments,526.5029923773727
November,46.182354156520134,Entrepreneur,77584.24791523087,5446.339756575412,1,4,8.172748082034246,1.9974000625233181,Personal Loan,-2,8.30215403482178,6.849663914777241,5.906564272658859,Good,46.537342441543956,33.703600725165444,32.02745929372226,No,109.10166732820808,63.32643686177869,High_spent_Medium_value_payments,477.5600209213067
September,19.55400498758639,Teacher,54403.0339598907,10296.375000914277,4,4,8.625825075668166,0.01780700977374194,Not Specified,18,14.995418484720872,9.995318055309198,0.9603635902699196,Good,543.7499426096282,40.41541844359411,32.66553681183015,NM,15.805576809548329,125.47770940713337,High_spent_Large_value_payments,1064.8036837454372
December,24.080136831089096,Entrepreneur,61193.86231390486,3103.7736674297635,4,9,10.473645476989747,0.9900379822886939,Home Equity Loan,21,10.274863211031718,10.680321190712377,12.538262975098514,_,1187.4416728520748,37.478997295438006,18.88496664231905,Yes,601.3549212936829,148.95126658968354,Low_spent_Large_value_payments,239.19217388684677
November,37.35970852625114,Developer,31420.29130005816,4622.378964290753,9,3,21.33341612604946,5.004605701379598,"Auto Loan, Payday Loan, Mortgage Loan, and Auto Loan",27,15.234004980682524,15.673128604927452,16.985370548596734,Standard,2554.838978493102,35.88160410010076,7.142937127596035,Yes,646.1299218503713,68.94906238179239,!@9#%8,114.76437157671462
October,55.2082592659436,Musician,48553.583109793435,1722.5562369807662,1,7,6.934038175927207,1.9974826698302326,"Home Equity Loan, Credit-Builder Loan, and Personal Loan",1,4.313582193021375,9.638745783065174,3.3490418630833134,Good,206.63852861208926,29.665026845390653,27.939329781274065,No,18.89909722511301,67.58603951861218,High_spent_Medium_value_payments,250.0987670385529
September,42.21638227297437,Architect,38785.64648116212,6572.065591119789,2,5,6.911169102069555,3.0058184486022794,"Student Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",8,7.784519278623154,2.2262864373535685,4.963089295876626,Good,122.76586463015869,28.636413136181666,18.678277175358012,No,80.51577056918795,64.75419825741176,!@9#%8,715.3115488765412
November,27.850605797148347,Writer,35883.90729833277,8656.98532988385,5,7,17.99793877852258,0.003774994890969623,Not Specified,26,9.522566110464124,13.273156811506553,7.0069480349279125,Standard,1301.3952151651495,31.5797806195047,32.198975588927304,Yes,0.5673305716140913,43.70540288830753,Low_spent_Large_value_payments,435.8956952424553
October,31.134223260385973,Entrepreneur,38392.0553600918,11215.057263606368,7,5,9.199290133293516,0.008726211965077358,Not Specified,7,15.096778347292187,11.484554299085472,4.972513002596377,Standard,120.32636656229454,26.711110660518365,27.97193640230494,Yes,-13.648463472708766,30.570820004615577,High_spent_Large_value_payments,904.1915317084984
October,50.13773519193659,Lawyer,74932.32033713283,1524.4883280054823,8,5,7.860504759204027,1.0066494187355999,"Not Specified, Auto Loan, and Payday Loan",11,11.320106728886412,0.9676782286057326,5.018907414277255,Standard,355.6838426678131,29.617532010800147,31.999300303185493,No,76.4924089644372,162.75297978439775,Low_spent_Medium_value_payments,901.7562018150504
September,46.606441526249725,Developer,71761.73794810726,5711.185255615981,3,5,8.605369205201,2.9949691297040686,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",13,12.139379667591673,6.794657148542735,3.6445540692772203,Good,1321.822864541819,36.14420663307204,28.334449980519764,No,83.03354327577566,132.11785605579013,Low_spent_Medium_value_payments,517.6528253773162
December,18.856525639346437,Developer,96923.24624829902,7815.088942532355,0,1,11.427563542850525,2.0067647581511823,"Payday Loan, Debt Consolidation Loan, Student Loan, Student Loan, and Debt Consolidation Loan",11,7.789093460594339,10.200030589648776,6.497301804762835,_,1285.0224606015663,24.472596646076898,22.75998087053015,No,330.8669805372539,106.27620131736784,High_spent_Large_value_payments,556.5183135349079
December,41.66047599658669,Writer,48589.168262944404,7233.202780813391,5,5,11.28262403375361,6.00791343524538,"Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, Student Loan, and Personal Loan",22,11.896476251961452,14.772608284066196,7.624764428920918,Standard,1053.4567789411824,27.43417390035165,7.415453079087309,Yes,213.16517651818575,207.25371870445974,High_spent_Medium_value_payments,718.014107663274
September,35.070066247527315,Teacher,981.4854155662615,909.1698477192,3,6,10.868877618700862,0.013929438164232925,Not Specified,10,8.101471306424697,14.499279480620647,1.4198823857207257,Standard,923.9801010045328,32.87381272284563,19.175418295825022,Yes,7.611224632656776,24.626512404029235,High_spent_Large_value_payments,941.532350433126
September,19.589441749665045,Writer,71085.58756492496,7769.288341668549,2,5,7.630371457950018,2.0100541550368085,"Not Specified, Credit-Builder Loan, Payday Loan, Personal Loan, Payday Loan, and Student Loan",6,9.185915848476405,1.7200449405737857,1.812196445171681,Good,367.81686410526885,28.26061905650034,28.405622798007215,No,316.8922014734629,592.8511445515709,High_spent_Medium_value_payments,677.8254006274603
November,24.82275993230913,Mechanic,167.28313674942183,884.7870071004318,9,9,25.721131543800016,8.009790825287187,"Credit-Builder Loan, and Payday Loan",54,14.783807695365192,17.02548574793019,18.234743375146653,Bad,4751.4236725550445,34.1231846680835,4.277671238481707,Yes,57.03019254236287,61.680612992561954,Low_spent_Small_value_payments,290.54798483100325
September,32.61960326431805,Teacher,49166.972690188675,3074.9354445588533,0,4,9.038569677356037,0.0069085321618397155,Not Specified,4,8.713187741701582,8.451001299906883,3.484432147878201,Good,1482.658147969395,28.063206383850822,20.729789064845892,No,-8.10754621042939,150.39436476075312,Low_spent_Medium_value_payments,387.68141164328824
October,39.863059842475415,Engineer,29300.087362064936,1366.7403273932766,9,5,21.45112284385062,3.003606352267693,Mortgage Loan,18,19.10695908384603,7.1467690360657805,12.91961628712549,Bad,2416.8133514058354,36.28096432039894,18.9799312984164,Yes,94.2583300037048,84.08097765329211,High_spent_Medium_value_payments,324.7212428083726
