Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
19/03/2004,19.00.00,4.5,1469.0,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,15.423423985252157,50.6,0.884
19/03/2004,20.00.00,3.9,1467.0,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.393786696018651,51.4,0.8956
19/03/2004,21.00.00,4.0,1421.0,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.275875270366669,53.1,0.9117
19/03/2004,22.00.00,2.2,1175.0,9.1,945.0,143.0,904.0,116.0,1604.0,1081.0,14.521217346657068,57.6,0.9573
19/03/2004,23.00.00,2.1,1215.0,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.11350993841188,58.3,0.938
20/03/2004,00.00.00,1.7,1127.0,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.65930950595066,57.9,0.9085
20/03/2004,01.00.00,1.6,1090.0,5.2,773.0,86.0,1105.0,83.0,1429.0,761.0,13.72762266965583,55.9,0.8842
20/03/2004,02.00.00,1.3,1017.0,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.699864607304335,55.6,0.8765
20/03/2004,05.00.00,0.8,956.0,3.1,661.0,42.0,1260.0,53.0,1351.0,518.0,13.51940457103774,55.1,0.856
20/03/2004,06.00.00,0.8,966.0,2.5,622.0,63.0,1317.0,67.0,1342.0,571.0,13.53046879102476,59.0,0.9129
20/03/2004,07.00.00,1.1,1064.0,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,13.356868975795805,58.4,0.896
20/03/2004,08.00.00,2.1,1300.0,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.557189754210413,58.0,0.9083
20/03/2004,09.00.00,2.4,1348.0,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.262350032571703,53.1,0.8765
20/03/2004,10.00.00,2.6,1425.0,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,14.806170131778345,52.3,0.8881
20/03/2004,11.00.00,2.8,1474.0,12.3,1061.0,195.0,768.0,113.0,1768.0,1406.0,15.192567114296253,52.1,0.9046
20/03/2004,12.00.00,2.6,1490.0,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,15.909918083634693,50.0,0.9158
20/03/2004,13.00.00,2.6,1495.0,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.13415228330996,47.9,0.9281
20/03/2004,14.00.00,2.1,1376.0,9.3,953.0,125.0,900.0,93.0,1636.0,1153.0,18.784670976223424,42.9,0.937
20/03/2004,15.00.00,1.7,1305.0,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.51279694912955,42.3,0.9476
20/03/2004,16.00.00,1.6,1283.0,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.35286315603298,42.3,0.9493
20/03/2004,17.00.00,2.1,1392.0,9.7,967.0,119.0,930.0,94.0,1649.0,941.0,18.842679258901626,43.8,0.9556
20/03/2004,18.00.00,2.3,1452.0,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.31927929376252,46.3,0.9744
20/03/2004,19.00.00,3.5,1633.0,16.6,1199.0,215.0,734.0,136.0,1919.0,1417.0,17.12413997319527,51.6,1.0159
20/03/2004,20.00.00,3.9,1625.0,16.4,1191.0,229.0,733.0,139.0,1885.0,1442.0,16.931010378408246,51.3,0.9914
20/03/2004,21.00.00,3.3,1535.0,13.7,1108.0,206.0,785.0,125.0,1820.0,1323.0,16.191380620235577,53.8,0.9964
20/03/2004,22.00.00,2.3,1323.0,9.9,973.0,147.0,864.0,111.0,1712.0,1125.0,16.055042708059773,55.4,1.0132
20/03/2004,23.00.00,2.1,1309.0,8.9,937.0,122.0,905.0,97.0,1672.0,1036.0,15.880844637053087,57.7,1.0356
21/03/2004,00.00.00,2.8,1456.0,10.6,999.0,175.0,835.0,107.0,1714.0,1202.0,15.522123606759124,58.6,1.0396
21/03/2004,01.00.00,2.1,1300.0,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.016921976115555,60.9,1.0398
21/03/2004,02.00.00,1.6,1203.0,6.2,823.0,89.0,1004.0,84.0,1526.0,903.0,15.503560812212527,56.6,0.9951
21/03/2004,05.00.00,1.1,1062.0,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.845162684330717,60.6,1.0196
21/03/2004,06.00.00,0.7,947.0,2.1,594.0,24.0,1300.0,36.0,1390.0,580.0,14.476556386332959,63.0,1.0316
21/03/2004,07.00.00,0.8,1065.0,3.6,687.0,72.0,1143.0,62.0,1492.0,815.0,14.08338178647682,66.2,1.063
21/03/2004,08.00.00,1.2,1155.0,4.4,734.0,122.0,1062.0,91.0,1528.0,1035.0,14.416608595987782,65.3,1.0704
21/03/2004,09.00.00,1.4,1220.0,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.118331446166849,62.1,1.073
21/03/2004,10.00.00,1.7,1301.0,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.02198752039112,59.0,1.0868
21/03/2004,11.00.00,1.8,1279.0,7.3,870.0,106.0,911.0,81.0,1646.0,1000.0,18.919164896244183,49.6,1.07
21/03/2004,12.00.00,1.8,1267.0,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,19.334540212061256,46.1,1.0249
21/03/2004,13.00.00,1.9,1239.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.865987745462917,41.6,1.0091
21/03/2004,14.00.00,1.3,1128.0,4.6,742.0,48.0,1144.0,48.0,1507.0,610.0,21.33888584934175,40.3,1.0126
21/03/2004,15.00.00,1.6,1243.0,8.4,916.0,63.0,962.0,61.0,1669.0,657.0,21.024256398901343,39.3,0.9791
21/03/2004,16.00.00,1.9,1208.0,6.9,853.0,98.0,1060.0,89.0,1506.0,647.0,20.1665771570988,38.0,0.8942
21/03/2004,17.00.00,2.3,1306.0,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.23690793151036,41.3,0.9206
21/03/2004,18.00.00,3.8,1546.0,15.1,1151.0,173.0,769.0,116.0,1874.0,1122.0,18.392601819185074,43.8,0.9252
21/03/2004,19.00.00,3.5,1501.0,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.673335492319893,48.1,0.9689
21/03/2004,20.00.00,4.3,1605.0,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.76304339163471,46.9,0.952
21/03/2004,21.00.00,2.8,1316.0,9.9,974.0,188.0,883.0,123.0,1673.0,1272.0,17.39288685610518,49.1,0.9688
21/03/2004,22.00.00,1.9,1195.0,8.0,898.0,122.0,933.0,105.0,1594.0,1098.0,16.78010467067361,51.7,0.9914
21/03/2004,23.00.00,1.9,1211.0,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.212701136479154,55.1,1.0198
22/03/2004,00.00.00,1.7,1161.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.14571193116717,60.0,1.0919
22/03/2004,01.00.00,1.5,1095.0,5.1,767.0,74.0,1050.0,76.0,1547.0,818.0,15.793929474602919,60.5,1.0805
22/03/2004,02.00.00,0.6,897.0,1.7,563.0,23.0,1417.0,33.0,1355.0,472.0,16.35669212625362,57.0,1.0491
22/03/2004,05.00.00,0.3,845.0,0.7,472.0,15.0,1786.0,23.0,1278.0,378.0,16.501576752665343,53.9,1.0049
22/03/2004,06.00.00,0.6,942.0,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.411208954639733,54.0,0.9979
22/03/2004,07.00.00,1.2,1090.0,5.1,768.0,86.0,1072.0,76.0,1538.0,699.0,15.555362256563967,57.6,1.0195
22/03/2004,08.00.00,3.6,1514.0,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.672799710417166,53.7,0.9571
22/03/2004,09.00.00,3.7,1379.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.034464891068637,42.1,0.8281
22/03/2004,10.00.00,1.8,1074.0,6.9,854.0,115.0,1032.0,83.0,1484.0,772.0,17.83300584787503,38.4,0.7793
22/03/2004,11.00.00,1.6,1090.0,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.473024010425434,36.7,0.7764
22/03/2004,12.00.00,1.9,1110.0,9.6,964.0,122.0,947.0,90.0,1577.0,829.0,21.083063586382195,29.6,0.7263
22/03/2004,13.00.00,2.0,1102.0,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,21.431411819066852,28.1,0.7067
22/03/2004,14.00.00,2.2,1100.0,11.2,1021.0,133.0,952.0,99.0,1607.0,822.0,21.506371770054102,26.1,0.6539
22/03/2004,15.00.00,2.1,1094.0,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,21.556410884833895,26.8,0.6681
22/03/2004,16.00.00,2.3,1076.0,11.6,1034.0,150.0,964.0,101.0,1544.0,813.0,21.383038895903155,24.2,0.606
22/03/2004,17.00.00,2.6,1152.0,12.4,1062.0,138.0,928.0,103.0,1606.0,850.0,20.303975697839633,28.5,0.6682
22/03/2004,18.00.00,3.8,1407.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,16.988273145907442,43.1,0.8264
22/03/2004,19.00.00,4.4,1438.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.588368954136968,47.4,0.8347
22/03/2004,20.00.00,4.5,1425.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.23797799879685,47.4,0.8178
22/03/2004,21.00.00,3.3,1279.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.228670461219735,49.7,0.8177
22/03/2004,22.00.00,2.0,1132.0,8.4,916.0,128.0,920.0,113.0,1561.0,1083.0,13.752048596856184,52.0,0.8231
22/03/2004,23.00.00,1.1,1006.0,4.3,729.0,65.0,1142.0,80.0,1370.0,795.0,14.400776024442166,49.4,0.8106
23/03/2004,00.00.00,0.9,982.0,3.8,700.0,53.0,1204.0,72.0,1359.0,735.0,13.692329093813896,51.4,0.8071
23/03/2004,01.00.00,0.8,969.0,2.7,636.0,47.0,1271.0,64.0,1309.0,684.0,13.903341373195852,51.3,0.8163
23/03/2004,02.00.00,0.7,941.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,12.884923829464242,56.8,0.8444
23/03/2004,05.00.00,0.3,834.0,0.6,459.0,13.0,1908.0,22.0,1212.0,361.0,8.652862016125976,80.5,0.9147
23/03/2004,06.00.00,0.5,909.0,1.8,567.0,33.0,1542.0,47.0,1287.0,418.0,9.470869626373684,75.4,0.9004
23/03/2004,07.00.00,1.1,1061.0,4.6,745.0,103.0,1178.0,88.0,1429.0,616.0,9.714568612747826,75.0,0.9093
23/03/2004,08.00.00,3.0,1441.0,14.2,1124.0,224.0,851.0,130.0,1829.0,1089.0,10.119700163020752,74.2,0.9117
23/03/2004,09.00.00,3.8,1498.0,21.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,11.234607572190725,69.7,0.9232
23/03/2004,10.00.00,3.4,1343.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.110139718512073,62.9,0.8803
23/03/2004,11.00.00,3.0,1308.0,15.5,1166.0,220.0,792.0,131.0,1794.0,1236.0,12.894113198388368,55.8,0.821
23/03/2004,12.00.00,2.7,1209.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.182317926926771,54.8,0.8234
23/03/2004,13.00.00,3.5,1310.0,16.9,1207.0,208.0,770.0,132.0,1847.0,1301.0,13.850087538710795,53.4,0.8351
23/03/2004,14.00.00,2.8,1171.0,12.4,1064.0,160.0,881.0,110.0,1639.0,1097.0,15.73722680634819,42.4,0.7674
23/03/2004,15.00.00,1.9,1112.0,10.1,980.0,131.0,924.0,99.0,1589.0,900.0,13.87703441688791,49.8,0.7971
23/03/2004,16.00.00,2.0,1132.0,8.7,927.0,128.0,944.0,100.0,1570.0,781.0,11.784542614477687,61.1,0.8537
23/03/2004,17.00.00,3.0,1225.0,13.8,1111.0,176.0,818.0,122.0,1719.0,1013.0,13.545943645411171,54.6,0.8465
23/03/2004,18.00.00,1.9,1065.0,9.3,953.0,107.0,962.0,97.0,1514.0,790.0,13.708049955312163,49.5,0.7695
23/03/2004,19.00.00,2.7,1236.0,13.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,11.391323879593983,57.1,0.7822
23/03/2004,20.00.00,3.3,1309.0,14.3,1126.0,166.0,812.0,128.0,1722.0,1205.0,11.53461664885981,58.2,0.7867
23/03/2004,21.00.00,1.7,1089.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.426697784569114,54.2,0.7881
23/03/2004,22.00.00,1.3,1000.0,5.3,776.0,81.0,1141.0,96.0,1375.0,896.0,11.848771002842113,54.9,0.7664
23/03/2004,23.00.00,1.3,1041.0,5.4,782.0,78.0,1105.0,86.0,1425.0,911.0,10.889754007337615,61.4,0.8057
24/03/2004,00.00.00,1.2,1045.0,4.9,756.0,70.0,1137.0,85.0,1411.0,902.0,10.919426009524614,62.2,0.8199
24/03/2004,01.00.00,1.1,997.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.683083843672648,62.5,0.8082
24/03/2004,02.00.00,0.9,948.0,2.7,634.0,43.0,1320.0,61.0,1326.0,715.0,11.272241718601435,60.0,0.8025
24/03/2004,05.00.00,0.6,892.0,1.2,522.0,34.0,1572.0,54.0,1255.0,648.0,10.814671763550212,58.6,0.7628
24/03/2004,06.00.00,0.8,954.0,1.7,561.0,43.0,1496.0,57.0,1255.0,612.0,10.694435887022717,57.2,0.7382
24/03/2004,07.00.00,1.2,1045.0,4.8,751.0,79.0,1186.0,75.0,1403.0,800.0,10.298040011664852,59.2,0.7455
24/03/2004,08.00.00,3.1,1383.0,13.8,1109.0,174.0,832.0,97.0,1706.0,1173.0,10.833574619842693,57.3,0.7501
24/03/2004,09.00.00,4.4,1597.0,23.7,1395.0,235.0,652.0,110.0,2080.0,1519.0,11.577972605045943,56.9,0.7565
24/03/2004,10.00.00,3.4,1318.0,14.2,1124.0,218.0,762.0,113.0,1770.0,1287.0,12.128327383834403,54.9,0.7734
24/03/2004,11.00.00,1.7,1138.0,8.0,898.0,136.0,950.0,88.0,1505.0,966.0,15.094543559942394,44.3,0.7535
24/03/2004,12.00.00,1.5,1098.0,6.7,842.0,117.0,1012.0,85.0,1440.0,828.0,15.546952283475548,40.6,0.7146
24/03/2004,13.00.00,1.7,1118.0,8.7,927.0,119.0,959.0,96.0,1477.0,825.0,16.932833570521325,34.6,0.6597
24/03/2004,14.00.00,2.2,1170.0,10.8,1009.0,126.0,879.0,106.0,1566.0,872.0,16.479855026351288,35.6,0.6697
24/03/2004,16.00.00,2.7,1390.0,11.4,1028.0,197.0,829.0,126.0,1730.0,1002.0,9.390798731328687,81.1,0.972
24/03/2004,17.00.00,2.8,1353.0,13.4,1096.0,195.0,774.0,130.0,1783.0,1159.0,11.723578262201045,69.1,0.9497
24/03/2004,18.00.00,2.7,1260.0,12.0,1050.0,156.0,828.0,111.0,1722.0,979.0,10.65396502209478,68.5,0.8794
24/03/2004,19.00.00,4.5,1501.0,20.2,1302.0,247.0,681.0,134.0,2008.0,1311.0,10.66019369638525,67.3,0.8643
24/03/2004,20.00.00,3.5,1273.0,14.4,1130.0,190.0,795.0,136.0,1744.0,1071.0,10.84366182103986,65.7,0.8486
24/03/2004,21.00.00,2.6,1179.0,9.4,955.0,169.0,928.0,125.0,1571.0,899.0,10.37128832936287,66.3,0.8336
24/03/2004,22.00.00,1.7,1047.0,5.9,809.0,118.0,1064.0,108.0,1435.0,766.0,9.938789415173233,66.9,0.8248
24/03/2004,23.00.00,1.3,973.0,4.5,739.0,81.0,1186.0,87.0,1354.0,589.0,10.113277724012733,61.1,0.7717
25/03/2004,00.00.00,1.3,997.0,4.5,737.0,80.0,1168.0,89.0,1341.0,631.0,10.15701144002378,59.9,0.7516
25/03/2004,01.00.00,1.0,970.0,2.5,621.0,42.0,1400.0,58.0,1249.0,479.0,10.981300644848968,58.4,0.7686
25/03/2004,02.00.00,0.7,902.0,1.8,568.0,38.0,1450.0,54.0,1253.0,479.0,9.057591518819816,68.1,0.789
25/03/2004,04.00.00,0.5,858.0,0.9,490.0,18.0,1707.0,28.0,1212.0,378.0,9.267080755202848,72.3,0.8496
25/03/2004,05.00.00,0.5,878.0,0.6,457.0,12.0,1935.0,20.0,1158.0,344.0,9.786813949736505,66.8,0.8152
25/03/2004,06.00.00,0.6,893.0,1.4,540.0,43.0,1604.0,51.0,1268.0,413.0,7.518888948156053,83.2,0.8695
25/03/2004,07.00.00,1.1,1038.0,3.8,697.0,84.0,1260.0,82.0,1383.0,605.0,8.02451396198012,79.0,0.8544
25/03/2004,08.00.00,2.7,1320.0,11.6,1035.0,184.0,902.0,112.0,1721.0,991.0,8.783880756571307,74.6,0.8429
25/03/2004,09.00.00,3.5,1353.0,17.8,1235.0,202.0,740.0,119.0,1937.0,1175.0,8.61744731827639,75.1,0.8415
25/03/2004,10.00.00,2.3,1133.0,8.8,933.0,133.0,969.0,99.0,1552.0,923.0,9.84136032362585,69.7,0.8389
25/03/2004,11.00.00,1.6,1066.0,6.8,849.0,130.0,1039.0,98.0,1468.0,829.0,10.873714592307806,64.4,0.8447
25/03/2004,12.00.00,1.3,1027.0,5.9,809.0,106.0,1081.0,88.0,1442.0,733.0,13.453649669652805,53.0,0.8209
25/03/2004,13.00.00,2.0,1106.0,8.9,935.0,132.0,958.0,96.0,1570.0,819.0,14.050504333805293,48.4,0.778
25/03/2004,14.00.00,1.9,1038.0,8.2,907.0,106.0,976.0,81.0,1492.0,723.0,14.15681721130386,46.3,0.7438
25/03/2004,15.00.00,1.9,1084.0,8.6,924.0,125.0,986.0,92.0,1501.0,786.0,15.975737737491727,41.3,0.7462
25/03/2004,16.00.00,2.2,1105.0,10.1,982.0,138.0,939.0,105.0,1545.0,850.0,17.533087887917645,35.4,0.7094
25/03/2004,17.00.00,2.0,1102.0,9.4,957.0,120.0,968.0,88.0,1527.0,820.0,16.753824738203548,37.4,0.7225
25/03/2004,18.00.00,2.9,1240.0,14.6,1137.0,158.0,836.0,103.0,1748.0,991.0,14.970667528221384,40.5,0.6835
25/03/2004,19.00.00,5.2,1443.0,24.6,1418.0,253.0,666.0,141.0,2060.0,1454.0,13.605785200285027,47.8,0.7293
25/03/2004,20.00.00,4.6,1389.0,21.6,1341.0,231.0,692.0,133.0,1982.0,1488.0,12.75871838745661,52.5,0.7642
25/03/2004,21.00.00,2.5,1183.0,10.3,989.0,150.0,904.0,119.0,1539.0,1205.0,11.991446997155435,53.2,0.7555
25/03/2004,22.00.00,1.5,1014.0,5.7,798.0,99.0,1083.0,106.0,1376.0,909.0,10.428872573189437,56.1,0.714
25/03/2004,23.00.00,1.2,979.0,4.5,736.0,75.0,1154.0,92.0,1324.0,769.0,9.919413703959435,59.5,0.7276
26/03/2004,00.00.00,1.7,1048.0,5.5,787.0,93.0,1098.0,97.0,1373.0,835.0,9.616897766012698,61.1,0.7323
26/03/2004,01.00.00,1.4,1024.0,4.8,753.0,79.0,1131.0,91.0,1357.0,793.0,9.363840151811019,61.6,0.7425
26/03/2004,02.00.00,1.2,974.0,3.6,690.0,67.0,1208.0,83.0,1313.0,733.0,9.364435770316048,62.6,0.7398
26/03/2004,04.00.00,0.7,925.0,2.2,602.0,45.0,1398.0,59.0,1263.0,562.0,7.937378965153902,69.4,0.7459
26/03/2004,05.00.00,0.8,952.0,3.0,654.0,72.0,1210.0,73.0,1312.0,832.0,7.723438171669841,72.4,0.7655
26/03/2004,06.00.00,0.9,1005.0,4.0,713.0,103.0,1130.0,78.0,1363.0,924.0,7.994573885109276,71.8,0.7711
26/03/2004,07.00.00,1.6,1122.0,6.7,842.0,132.0,1015.0,90.0,1438.0,974.0,8.429894863045774,66.3,0.7375
26/03/2004,08.00.00,3.4,1351.0,16.7,1201.0,239.0,783.0,110.0,1828.0,1307.0,9.741399457328953,59.6,0.7214
26/03/2004,09.00.00,3.8,1408.0,19.3,1278.0,275.0,682.0,114.0,1928.0,1481.0,11.316461885726312,57.0,0.7544
26/03/2004,10.00.00,3.1,1304.0,14.8,1142.0,232.0,772.0,119.0,1747.0,1405.0,14.802448543981882,44.1,0.7407
26/03/2004,11.00.00,2.7,1207.0,13.4,1098.0,180.0,826.0,121.0,1664.0,1195.0,16.962566526490264,35.3,0.6729
26/03/2004,12.00.00,2.0,1099.0,11.0,1014.0,112.0,948.0,97.0,1503.0,868.0,19.382106421981007,27.1,0.5976
26/03/2004,13.00.00,2.3,1106.0,12.5,1068.0,116.0,915.0,99.0,1535.0,874.0,19.06518574836082,26.2,0.5741
26/03/2004,14.00.00,1.9,1009.0,8.4,916.0,103.0,1015.0,85.0,1391.0,738.0,16.33942739968188,30.8,0.5683
26/03/2004,15.00.00,1.3,962.0,5.3,776.0,89.0,1152.0,75.0,1279.0,550.0,13.956395319083306,36.8,0.5922
26/03/2004,16.00.00,1.9,1093.0,8.8,933.0,112.0,976.0,87.0,1454.0,777.0,13.040740080177784,41.0,0.6292
26/03/2004,17.00.00,2.3,1180.0,11.2,1023.0,127.0,886.0,102.0,1588.0,966.0,13.958727923687547,43.3,0.6982
26/03/2004,18.00.00,2.4,1168.0,11.6,1037.0,125.0,868.0,105.0,1580.0,990.0,12.080688410904258,45.6,0.6403
26/03/2004,19.00.00,2.7,1168.0,12.4,1063.0,120.0,876.0,98.0,1540.0,944.0,10.329002191778272,48.0,0.6046
26/03/2004,20.00.00,2.6,1140.0,10.6,1000.0,120.0,916.0,93.0,1490.0,962.0,10.158052503596991,51.1,0.628
26/03/2004,21.00.00,1.5,1001.0,6.0,811.0,99.0,1097.0,91.0,1308.0,778.0,9.71878878190179,50.8,0.6172
26/03/2004,22.00.00,1.2,953.0,4.6,743.0,79.0,1185.0,85.0,1252.0,690.0,9.792141687047813,50.4,0.6063
26/03/2004,23.00.00,1.1,972.0,4.1,715.0,66.0,1237.0,74.0,1258.0,644.0,9.884450419680014,50.2,0.6103
27/03/2004,00.00.00,1.5,1021.0,5.2,776.0,94.0,1144.0,87.0,1307.0,753.0,9.271811622660568,53.4,0.63
27/03/2004,01.00.00,1.0,940.0,3.2,664.0,70.0,1290.0,79.0,1232.0,646.0,8.577351001388296,57.8,0.6488
27/03/2004,02.00.00,1.2,1046.0,4.5,736.0,75.0,1142.0,78.0,1312.0,838.0,8.163246250012888,62.1,0.6746
27/03/2004,05.00.00,0.8,915.0,1.9,578.0,32.0,1417.0,48.0,1212.0,665.0,8.289359490653215,58.9,0.6444
27/03/2004,06.00.00,0.9,935.0,2.4,615.0,54.0,1373.0,59.0,1250.0,717.0,6.520667839041416,66.6,0.641
27/03/2004,07.00.00,1.1,976.0,3.3,669.0,68.0,1270.0,65.0,1266.0,795.0,7.177911929709984,62.9,0.6396
27/03/2004,08.00.00,1.5,1124.0,6.7,842.0,98.0,1050.0,71.0,1418.0,936.0,7.163602103944868,63.9,0.65
27/03/2004,09.00.00,1.8,1163.0,8.5,919.0,128.0,922.0,84.0,1530.0,1076.0,11.007123452145606,50.5,0.6654
27/03/2004,10.00.00,2.1,1167.0,9.7,966.0,129.0,942.0,93.0,1520.0,1016.0,15.489176440052688,36.1,0.6313
27/03/2004,11.00.00,2.1,1121.0,9.4,955.0,130.0,992.0,99.0,1451.0,834.0,17.772048832848668,29.2,0.592
27/03/2004,12.00.00,1.9,1071.0,9.0,940.0,111.0,994.0,93.0,1449.0,756.0,17.52649875311181,30.1,0.6013
27/03/2004,13.00.00,2.1,1065.0,10.0,979.0,106.0,950.0,96.0,1467.0,766.0,19.142673561815172,26.8,0.5861
27/03/2004,14.00.00,2.5,1157.0,12.6,1072.0,137.0,888.0,114.0,1596.0,905.0,18.29118958627805,28.6,0.5735
27/03/2004,15.00.00,1.9,1046.0,7.6,883.0,113.0,1051.0,101.0,1357.0,765.0,17.710533821373247,28.4,0.5737
27/03/2004,16.00.00,2.2,1147.0,11.8,1042.0,122.0,934.0,108.0,1538.0,830.0,18.846205907757394,26.0,0.5555
27/03/2004,17.00.00,2.3,1119.0,11.2,1022.0,137.0,916.0,117.0,1508.0,853.0,17.22542894538492,31.3,0.6038
27/03/2004,18.00.00,2.7,1210.0,12.4,1062.0,165.0,886.0,125.0,1586.0,981.0,15.788314546458423,36.1,0.644
27/03/2004,19.00.00,3.0,1306.0,12.9,1079.0,196.0,827.0,133.0,1621.0,1286.0,14.90668923058547,40.1,0.6657
27/03/2004,20.00.00,2.8,1258.0,12.2,1057.0,174.0,841.0,119.0,1633.0,1244.0,13.542175476206467,44.9,0.6991
27/03/2004,21.00.00,2.2,1148.0,8.8,930.0,140.0,948.0,107.0,1475.0,1056.0,12.495302348397672,48.1,0.6946
27/03/2004,22.00.00,1.6,1108.0,6.8,848.0,102.0,1023.0,96.0,1421.0,1003.0,11.732325796270743,50.8,0.7042
27/03/2004,23.00.00,2.1,1231.0,8.6,924.0,130.0,906.0,105.0,1483.0,1245.0,10.833158512599766,56.1,0.7326
28/03/2004,00.00.00,2.3,1293.0,8.9,937.0,121.0,930.0,102.0,1464.0,1200.0,10.905890537425876,55.9,0.7277
28/03/2004,01.00.00,2.3,1274.0,8.3,912.0,111.0,939.0,97.0,1451.0,1188.0,10.282748026889749,58.1,0.7278
28/03/2004,02.00.00,1.7,1135.0,6.3,827.0,87.0,1013.0,79.0,1395.0,1070.0,9.264144492801279,62.2,0.7294
28/03/2004,04.00.00,1.3,1010.0,5.1,769.0,77.0,1110.0,69.0,1396.0,895.0,8.324862985638902,64.9,0.7124
28/03/2004,05.00.00,0.8,870.0,2.6,626.0,39.0,1325.0,52.0,1284.0,755.0,9.449356268992346,58.5,0.7
28/03/2004,06.00.00,1.1,983.0,3.6,688.0,77.0,1251.0,62.0,1342.0,806.0,7.655684786383063,66.4,0.699
28/03/2004,07.00.00,1.4,995.0,3.6,691.0,91.0,1219.0,69.0,1321.0,836.0,7.461256968323141,68.0,0.7043
28/03/2004,08.00.00,1.3,1024.0,4.7,747.0,105.0,1136.0,75.0,1382.0,897.0,9.48877589032054,58.6,0.7035
28/03/2004,09.00.00,1.9,1163.0,7.5,880.0,133.0,959.0,83.0,1486.0,1073.0,12.458071099594235,50.1,0.7242
28/03/2004,10.00.00,2.3,1218.0,9.0,938.0,128.0,918.0,94.0,1501.0,1088.0,16.69708518870175,36.9,0.7018
28/03/2004,11.00.00,2.3,1210.0,9.5,958.0,126.0,933.0,96.0,1514.0,1036.0,19.202241390245035,31.3,0.6887
28/03/2004,12.00.00,1.8,1114.0,7.7,887.0,92.0,1020.0,86.0,1438.0,768.0,20.806535772513598,26.4,0.6607
28/03/2004,13.00.00,1.4,995.0,5.7,796.0,66.0,1159.0,72.0,1287.0,587.0,20.61989643794608,23.1,0.5768
28/03/2004,14.00.00,1.0,927.0,3.8,700.0,50.0,1285.0,53.0,1189.0,452.0,18.409402960945364,25.0,0.5319
28/03/2004,15.00.00,1.4,1002.0,4.8,754.0,70.0,1189.0,65.0,1260.0,470.0,17.59335398836115,27.3,0.5594
28/03/2004,16.00.00,1.3,987.0,4.3,727.0,73.0,1213.0,70.0,1244.0,502.0,18.100439775648457,28.3,0.5848
28/03/2004,17.00.00,1.3,993.0,4.1,714.0,77.0,1217.0,75.0,1238.0,516.0,16.936305385691124,31.4,0.6048
28/03/2004,18.00.00,1.4,1012.0,4.7,746.0,86.0,1174.0,86.0,1301.0,555.0,15.550046281944988,35.0,0.617
28/03/2004,19.00.00,1.9,1114.0,6.2,823.0,93.0,1068.0,94.0,1357.0,671.0,14.149030879547354,40.2,0.6438
28/03/2004,20.00.00,1.8,1093.0,5.5,789.0,105.0,1102.0,103.0,1329.0,788.0,13.230951705714688,43.2,0.6623
