Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer_Value
0.0,0.0,34.0,0.0,1338.0,65.0,18.0,12.0,2.0,1.0,1.0,23.0,157.85183752038083,0.0,157.69414337700368
0.0,0.0,10.0,0.0,354.0,71.0,6.0,3.0,3.0,1.0,1.0,29.0,39.53517573933955,0.0,39.49568005928023
0.0,0.0,40.0,1.0,3685.0,82.0,61.0,42.0,2.0,1.0,1.0,27.0,227.97967133211705,0.0,227.75191941270413
0.0,0.0,34.0,1.0,2117.0,57.0,93.0,4.0,3.0,2.0,1.0,28.0,385.3326811304721,0.0,384.9477333970746
0.0,0.0,46.0,1.0,813.0,16.0,4.0,6.0,4.0,1.0,1.0,42.0,75.88500793979142,0.0,75.8091987410503
3.0,0.0,30.0,3.0,7037.0,131.0,5.0,35.0,2.0,1.0,1.0,26.0,402.48031003930834,0.0,402.0782318075004
3.0,0.0,36.0,3.0,6072.0,149.0,73.0,37.0,3.0,2.0,1.0,28.0,584.5641889138143,0.0,583.9802087051086
0.0,0.0,40.0,0.0,1503.0,51.0,14.0,17.0,4.0,1.0,1.0,40.0,222.33455431397192,0.0,222.11244187209957
0.0,0.0,29.0,1.0,167.0,14.0,158.0,2.0,3.0,2.0,1.0,33.0,391.80239321510885,0.0,391.4109822328756
3.0,0.0,33.0,0.0,1515.0,52.0,0.0,15.0,1.0,1.0,1.0,20.0,37.65715834570283,0.0,37.619538806895896
2.0,0.0,35.0,0.0,5468.0,88.0,17.0,14.0,4.0,1.0,1.0,38.0,171.74711162654486,0.0,171.57553609045425
0.0,0.0,24.0,0.0,51.0,168.0,1.0,6.0,1.0,1.0,1.0,18.0,0.9033490130666483,0.0,0.9024465665001473
3.0,0.0,32.0,4.0,5324.0,109.0,13.0,45.0,3.0,1.0,1.0,30.0,149.97324511822987,0.0,149.8234216965332
5.0,0.0,30.0,0.0,7730.0,193.0,0.0,63.0,1.0,1.0,1.0,20.0,260.6245016470867,0.0,260.36413750957684
0.0,0.0,31.0,1.0,1425.0,14.0,1.0,12.0,4.0,1.0,1.0,38.0,32.50835314652412,0.0,32.47587726925484
19.0,0.0,29.0,6.0,6677.0,104.0,76.0,24.0,3.0,1.0,1.0,28.0,679.6683947937476,0.0,678.9894053883586
1.0,0.0,29.0,2.0,12902.0,128.0,43.0,37.0,3.0,1.0,1.0,28.0,728.1536034731729,0.0,727.4261772958763
1.0,0.0,22.0,1.0,2226.0,53.0,0.0,14.0,4.0,1.0,1.0,45.0,38.55105222575574,0.0,38.51253968606963
1.0,0.0,26.0,0.0,2775.0,77.0,24.0,15.0,4.0,1.0,1.0,42.0,230.11517401539325,0.0,229.88528872666635
2.0,0.0,30.0,0.0,1915.0,75.0,48.0,15.0,1.0,1.0,1.0,18.0,277.65892828887996,0.0,277.3815467421375
6.0,1.0,24.0,2.0,2155.0,71.0,15.0,14.0,2.0,1.0,1.0,20.0,162.61962237621879,0.0,162.4571652110076
1.0,0.0,39.0,0.0,6460.0,96.0,78.0,35.0,4.0,1.0,1.0,40.0,595.2015056370542,0.0,594.6068987383153
1.0,1.0,30.0,0.0,6609.0,96.0,0.0,15.0,4.0,1.0,1.0,38.0,45.073073861419736,0.0,45.02804581560409
6.0,0.0,32.0,1.0,11502.0,114.0,41.0,58.0,3.0,1.0,1.0,32.0,834.1949976920005,0.0,833.3616360559438
0.0,0.0,29.0,0.0,23.0,72.0,1.0,2.0,3.0,1.0,1.0,29.0,19.205561860503778,0.0,19.18637548501874
0.0,0.0,35.0,0.0,3298.0,71.0,1.0,23.0,2.0,1.0,1.0,24.0,151.5673661350976,0.0,151.4159501849125
0.0,0.0,19.0,0.0,2318.0,67.0,0.0,38.0,3.0,1.0,1.0,27.0,14.48939606819783,0.0,14.474921147050766
0.0,0.0,24.0,0.0,337.0,21.0,313.0,18.0,2.0,1.0,1.0,23.0,791.3208851998418,0.0,790.5303548449959
0.0,0.0,30.0,1.0,1269.0,85.0,194.0,5.0,3.0,1.0,1.0,33.0,199.79173131322563,0.0,199.59213917405134
1.0,0.0,18.0,1.0,1965.0,26.0,34.0,15.0,3.0,1.0,1.0,34.0,659.400426312584,0.0,658.7416846279555
3.0,0.0,33.0,0.0,3194.0,91.0,44.0,45.0,3.0,1.0,1.0,29.0,185.47764697756097,0.0,185.29235462293784
1.0,0.0,35.0,1.0,5343.0,86.0,52.0,41.0,3.0,1.0,1.0,31.0,1019.6091465778269,0.0,1018.590556021804
5.0,1.0,37.0,0.0,2182.0,74.0,200.0,18.0,3.0,1.0,1.0,27.0,565.0386307041164,0.0,564.4741565475682
5.0,0.0,39.0,0.0,3381.0,87.0,74.0,15.0,3.0,1.0,1.0,27.0,477.2500656075379,0.0,476.77329231522225
0.0,0.0,23.0,0.0,1293.0,28.0,84.0,10.0,1.0,1.0,1.0,19.0,236.23917557581848,0.0,236.00317240341482
6.0,0.0,25.0,1.0,3880.0,63.0,6.0,15.0,2.0,1.0,1.0,21.0,254.27843397561332,0.0,254.02440956604704
4.0,0.0,32.0,0.0,5877.0,94.0,9.0,25.0,3.0,1.0,1.0,31.0,341.94481120093974,0.0,341.60320799294647
0.0,1.0,34.0,0.0,4685.0,90.0,8.0,26.0,3.0,1.0,1.0,31.0,343.0421855930856,1.0,342.6994861069783
4.0,0.0,23.0,0.0,502.0,54.0,3.0,11.0,2.0,1.0,1.0,23.0,16.135853977009464,0.0,16.11973424276668
1.0,0.0,25.0,3.0,1221.0,26.0,10.0,28.0,3.0,1.0,1.0,34.0,98.4863111968176,0.0,98.38792327354396
3.0,1.0,20.0,0.0,2884.0,70.0,25.0,12.0,2.0,1.0,1.0,25.0,292.81890229972544,0.0,292.52637592380137
18.0,0.0,32.0,6.0,8863.0,136.0,25.0,51.0,3.0,1.0,1.0,36.0,450.3243878179738,0.0,449.87451330466865
1.0,0.0,24.0,0.0,99.0,210.0,7.0,7.0,3.0,1.0,1.0,27.0,5.360764098000781,0.0,5.3554086893114645
13.0,0.0,31.0,0.0,7557.0,140.0,59.0,62.0,4.0,1.0,1.0,45.0,722.2144212325657,0.0,721.4929283042607
2.0,0.0,32.0,0.0,1632.0,28.0,29.0,8.0,3.0,1.0,1.0,31.0,198.34708368113803,0.0,198.1489347463914
0.0,0.0,29.0,0.0,1320.0,25.0,3.0,7.0,1.0,1.0,1.0,18.0,86.7679393654433,0.0,86.68125810733588
2.0,0.0,32.0,0.0,7805.0,101.0,371.0,25.0,3.0,1.0,1.0,32.0,907.4520020085929,0.0,906.5454565520399
2.0,0.0,31.0,2.0,6872.0,128.0,15.0,45.0,5.0,2.0,1.0,48.0,315.0408330663504,0.0,314.7261069593907
2.0,1.0,35.0,0.0,5922.0,83.0,1.0,13.0,4.0,1.0,1.0,38.0,271.9512615774015,0.0,271.67958199540584
2.0,0.0,30.0,0.0,7495.0,127.0,70.0,53.0,5.0,1.0,1.0,27.0,1002.6420662343281,0.0,1001.6404258085187
0.0,0.0,27.0,0.0,4175.0,92.0,7.0,23.0,4.0,1.0,1.0,39.0,369.88286532848286,0.0,369.513351976506
3.0,0.0,30.0,2.0,3757.0,97.0,20.0,20.0,2.0,1.0,1.0,23.0,417.2467733565916,0.0,416.82994341317794
0.0,0.0,22.0,0.0,397.0,190.0,40.0,6.0,2.0,1.0,1.0,23.0,153.51151755029733,0.0,153.35815939090625
1.0,0.0,30.0,0.0,3814.0,66.0,15.0,20.0,2.0,1.0,1.0,22.0,396.09276479706284,0.0,395.6970677293331
0.0,1.0,44.0,0.0,441.0,37.0,29.0,29.0,3.0,1.0,1.0,31.0,123.81300585163847,0.0,123.68931653510323
1.0,0.0,26.0,0.0,8831.0,121.0,1.0,21.0,1.0,1.0,1.0,20.0,858.7848588037007,0.0,857.926931871828
3.0,0.0,43.0,1.0,14203.0,167.0,0.0,61.0,4.0,1.0,1.0,42.0,291.8684391161982,0.0,291.57686225394394
1.0,0.0,37.0,0.0,4494.0,127.0,11.0,23.0,2.0,1.0,1.0,25.0,215.91824295972012,0.0,215.70254041930056
1.0,0.0,34.0,1.0,3637.0,72.0,13.0,30.0,2.0,1.0,1.0,22.0,228.581741323085,0.0,228.35338793514964
3.0,1.0,38.0,2.0,7096.0,122.0,137.0,20.0,4.0,2.0,1.0,37.0,1609.9007084032771,0.0,1608.2924159872882
15.0,1.0,38.0,4.0,14687.0,178.0,398.0,77.0,5.0,2.0,1.0,50.0,1762.2494766984628,0.0,1760.4889877107503
1.0,0.0,33.0,0.0,1702.0,43.0,0.0,9.0,2.0,1.0,1.0,25.0,34.000886607675554,0.0,33.966919687987534
0.0,0.0,37.0,3.0,3241.0,38.0,87.0,15.0,3.0,1.0,1.0,31.0,513.8185792098599,0.0,513.3052739359234
2.0,0.0,33.0,0.0,1963.0,65.0,7.0,19.0,4.0,1.0,1.0,39.0,33.18467793780682,0.0,33.15152641139539
0.0,0.0,42.0,0.0,6993.0,107.0,49.0,28.0,3.0,1.0,1.0,31.0,939.3578439486114,0.0,938.4194245240864
0.0,0.0,37.0,0.0,38.0,55.0,0.0,3.0,2.0,1.0,1.0,23.0,5.661690118270842,0.0,5.65603408418665
10.0,1.0,34.0,8.0,4870.0,106.0,183.0,34.0,3.0,1.0,1.0,35.0,852.5379376210699,0.0,851.6862513696992
3.0,0.0,31.0,5.0,11069.0,120.0,146.0,60.0,3.0,1.0,1.0,34.0,1431.0532441477383,0.0,1429.6236205272096
2.0,1.0,27.0,0.0,3685.0,68.0,4.0,17.0,2.0,1.0,1.0,24.0,325.528376866421,0.0,325.20317369272794
4.0,0.0,25.0,2.0,10124.0,95.0,28.0,29.0,4.0,1.0,1.0,38.0,292.811032587907,0.0,292.5185140738329
10.0,0.0,34.0,0.0,4124.0,70.0,64.0,35.0,4.0,1.0,1.0,38.0,410.7976760214334,0.0,410.3872887327003
0.0,1.0,26.0,1.0,12167.0,143.0,81.0,48.0,3.0,1.0,1.0,45.0,1175.5340739998041,0.0,1174.3597142855174
0.0,0.0,24.0,2.0,4983.0,93.0,0.0,33.0,3.0,1.0,1.0,32.0,43.354333554625285,0.0,43.31102253209315
0.0,0.0,25.0,0.0,3676.0,115.0,35.0,19.0,2.0,1.0,1.0,24.0,292.235711410573,0.0,291.94376764292974
4.0,0.0,36.0,9.0,13167.0,140.0,144.0,62.0,5.0,1.0,1.0,55.0,1209.150112836236,0.0,1207.9421706655692
2.0,1.0,25.0,0.0,6275.0,88.0,19.0,13.0,3.0,1.0,1.0,30.0,311.6267083281759,0.0,311.3153929352403
1.0,0.0,36.0,2.0,735.0,7.0,356.0,15.0,3.0,1.0,1.0,30.0,989.2193335717673,0.0,988.231102469297
24.0,0.0,40.0,1.0,4840.0,196.0,67.0,77.0,2.0,2.0,1.0,25.0,792.6191383467568,0.0,791.8273110357202
2.0,0.0,41.0,0.0,4456.0,94.0,15.0,20.0,2.0,1.0,1.0,27.0,494.65854521485073,0.0,494.1643808340162
0.0,0.0,42.0,0.0,277.0,17.0,3.0,13.0,2.0,1.0,1.0,22.0,111.20576925600358,0.0,111.09467458142204
5.0,0.0,37.0,0.0,4921.0,110.0,9.0,29.0,3.0,1.0,1.0,31.0,156.37369668017882,0.0,156.2174792009777
0.0,0.0,34.0,0.0,3100.0,86.0,116.0,27.0,2.0,1.0,1.0,22.0,658.4216624640381,0.0,657.763898565472
13.0,0.0,37.0,2.0,4116.0,105.0,121.0,23.0,4.0,1.0,1.0,45.0,532.4836208991186,0.0,531.9516692298882
0.0,0.0,33.0,2.0,1352.0,37.0,12.0,12.0,3.0,1.0,1.0,34.0,113.56280889854705,0.0,113.44935953900793
0.0,0.0,26.0,0.0,421.0,73.0,11.0,9.0,3.0,1.0,1.0,29.0,73.8431587013021,0.0,73.76938931199003
14.0,1.0,43.0,8.0,5103.0,104.0,41.0,10.0,4.0,2.0,1.0,38.0,136.7308534509924,0.0,136.5942591918005
1.0,1.0,40.0,1.0,14177.0,123.0,317.0,47.0,4.0,2.0,1.0,43.0,63.03885292918956,0.0,62.975877052137356
0.0,0.0,28.0,0.0,256.0,75.0,0.0,3.0,3.0,1.0,1.0,30.0,2.775028431661346,0.0,2.7722561754858575
0.0,1.0,37.0,0.0,3429.0,71.0,93.0,34.0,3.0,1.0,1.0,33.0,340.25254557003655,0.0,339.91263293709915
9.0,0.0,38.0,3.0,15002.0,214.0,11.0,93.0,3.0,1.0,1.0,33.0,246.18227248749122,0.0,245.93633615133965
3.0,0.0,43.0,0.0,883.0,54.0,10.0,15.0,4.0,1.0,1.0,37.0,42.43694691105331,0.0,42.394552358694575
2.0,0.0,40.0,0.0,6006.0,119.0,10.0,13.0,3.0,1.0,1.0,34.0,316.11536659145037,0.0,315.79956702442564
2.0,0.0,34.0,0.0,1018.0,34.0,0.0,5.0,3.0,1.0,1.0,34.0,1.3344833926500093,0.0,1.3331502424076003
0.0,0.0,34.0,0.0,107.0,108.0,17.0,8.0,2.0,1.0,1.0,25.0,81.59384481031054,0.0,81.51233247783263
6.0,0.0,32.0,1.0,3644.0,107.0,138.0,55.0,3.0,1.0,1.0,29.0,557.9676025406658,0.0,557.4101923483169
5.0,0.0,22.0,7.0,10651.0,117.0,417.0,71.0,4.0,1.0,1.0,42.0,1094.6984887739593,0.0,1093.604883890068
4.0,0.0,33.0,2.0,4877.0,101.0,56.0,22.0,4.0,1.0,1.0,44.0,550.4981811333755,0.0,549.9482329004744
3.0,0.0,24.0,3.0,12911.0,124.0,5.0,31.0,3.0,1.0,1.0,32.0,182.70491232960973,0.0,182.5223899396699
1.0,0.0,39.0,5.0,495.0,186.0,28.0,9.0,3.0,1.0,1.0,28.0,68.01069404096317,0.0,67.94275128967344
2.0,0.0,35.0,0.0,3651.0,66.0,35.0,20.0,3.0,1.0,1.0,33.0,460.40915593947636,0.0,459.9492067327431
0.0,0.0,38.0,0.0,116.0,28.0,13.0,2.0,4.0,2.0,1.0,36.0,49.68777237772352,0.0,49.63813424347998
0.0,0.0,38.0,0.0,0.0,228.0,2.0,2.0,2.0,1.0,1.0,24.0,1.834250050088837,0.0,1.8324176324563788
2.0,0.0,11.0,1.0,4140.0,86.0,2.0,30.0,2.0,1.0,1.0,22.0,283.4955832815644,0.0,283.2123709106535
1.0,0.0,33.0,2.0,333.0,96.0,47.0,9.0,2.0,1.0,1.0,23.0,126.2518119967606,0.0,126.12568631045
3.0,0.0,4.0,0.0,3312.0,80.0,92.0,26.0,4.0,1.0,1.0,47.0,779.6498165882275,0.0,778.870945642584
0.0,0.0,31.0,0.0,2198.0,70.0,9.0,30.0,3.0,1.0,1.0,29.0,43.2039437822481,0.0,43.160782999248816
0.0,1.0,13.0,0.0,702.0,1.0,39.0,2.0,5.0,1.0,1.0,17.0,240.4108070465899,0.0,240.1706364101795
0.0,0.0,37.0,0.0,1043.0,16.0,14.0,3.0,2.0,1.0,1.0,26.0,173.8790338419246,0.0,173.70532851341105
0.0,0.0,34.0,0.0,560.0,3.0,24.0,7.0,2.0,1.0,1.0,22.0,121.68047832112883,0.0,121.55891940172698
8.0,0.0,42.0,4.0,12563.0,155.0,71.0,35.0,3.0,1.0,1.0,31.0,539.1032046586009,0.0,538.5646400185818
1.0,0.0,24.0,0.0,2592.0,71.0,14.0,20.0,3.0,1.0,1.0,30.0,137.91380226704018,0.0,137.77602624079924
0.0,0.0,28.0,0.0,2065.0,54.0,117.0,34.0,4.0,1.0,1.0,42.0,194.9944980835178,0.0,194.7996983851325
0.0,0.0,29.0,1.0,5600.0,105.0,107.0,25.0,3.0,2.0,1.0,34.0,728.3297960935415,0.0,727.6021938996412
1.0,1.0,22.0,0.0,4541.0,86.0,73.0,10.0,4.0,2.0,1.0,48.0,973.4375531050149,0.0,972.4650880169969
0.0,0.0,31.0,1.0,1861.0,26.0,29.0,12.0,2.0,1.0,1.0,20.0,131.31174298820076,0.0,131.18056242577484
7.0,0.0,38.0,2.0,1444.0,61.0,27.0,51.0,3.0,1.0,1.0,30.0,82.33619170774249,0.0,82.25393776997244
0.0,0.0,30.0,0.0,614.0,23.0,47.0,7.0,3.0,1.0,1.0,28.0,244.91748910153086,0.0,244.67281628524537
1.0,0.0,27.0,1.0,4739.0,90.0,34.0,16.0,4.0,1.0,1.0,43.0,538.4050601479587,0.0,537.8671929550031
7.0,0.0,40.0,0.0,7056.0,157.0,336.0,69.0,3.0,1.0,1.0,31.0,457.33224200795894,0.0,456.8753666413172
6.0,0.0,31.0,2.0,6624.0,143.0,19.0,70.0,2.0,1.0,1.0,24.0,225.55421568156603,0.0,225.32888679477105
1.0,1.0,33.0,0.0,5904.0,101.0,7.0,7.0,2.0,1.0,1.0,26.0,181.21256417866547,0.0,181.0315326460193
1.0,0.0,37.0,0.0,1030.0,46.0,46.0,15.0,2.0,1.0,1.0,24.0,206.02315043585523,0.0,205.8173331027523
1.0,0.0,46.0,3.0,4241.0,79.0,40.0,33.0,3.0,1.0,1.0,33.0,199.87759706837943,0.0,199.67791914922998
1.0,0.0,27.0,0.0,1885.0,44.0,8.0,4.0,3.0,1.0,1.0,34.0,74.06540226165724,0.0,73.99141085080636
0.0,0.0,28.0,0.0,867.0,137.0,70.0,3.0,3.0,1.0,1.0,29.0,222.10434995896998,0.0,221.88246749147828
6.0,0.0,30.0,4.0,5300.0,95.0,53.0,37.0,3.0,1.0,1.0,30.0,493.7606342747809,0.0,493.2673669078725
1.0,1.0,34.0,0.0,3255.0,99.0,29.0,18.0,2.0,1.0,1.0,21.0,274.319511990348,0.0,274.0454665238239
10.0,0.0,40.0,1.0,3625.0,104.0,18.0,25.0,2.0,1.0,1.0,26.0,421.8536676483742,0.0,421.4322354129608
3.0,0.0,41.0,0.0,2132.0,39.0,11.0,9.0,2.0,1.0,1.0,21.0,244.0060249789348,0.0,243.76226271621832
15.0,1.0,5.0,2.0,6410.0,114.0,2.0,28.0,2.0,1.0,1.0,24.0,128.14104457307184,0.0,128.01303154153018
0.0,0.0,37.0,0.0,377.0,127.0,1.0,9.0,3.0,1.0,1.0,30.0,3.9670704812022026,0.0,3.96310737382837
0.0,0.0,25.0,0.0,525.0,114.0,99.0,18.0,3.0,1.0,1.0,34.0,209.3847379417052,0.0,209.17556237932567
3.0,0.0,30.0,0.0,9457.0,145.0,90.0,30.0,2.0,1.0,1.0,22.0,456.1416764786939,0.0,455.6859904882053
1.0,1.0,37.0,0.0,5512.0,107.0,17.0,14.0,2.0,1.0,1.0,24.0,509.06832881880496,0.0,508.55976904975466
0.0,0.0,41.0,0.0,391.0,17.0,15.0,11.0,3.0,1.0,1.0,30.0,75.99711138301676,0.0,75.92119019282386
1.0,0.0,22.0,1.0,3156.0,26.0,1.0,13.0,4.0,1.0,1.0,41.0,52.18968315105523,0.0,52.13754560544972
0.0,0.0,27.0,1.0,3498.0,55.0,111.0,8.0,3.0,1.0,1.0,33.0,375.4716554944565,0.0,375.09655893552065
3.0,0.0,26.0,2.0,6417.0,97.0,4.0,32.0,4.0,1.0,1.0,36.0,352.7924644318312,0.0,352.44002440742344
0.0,0.0,23.0,0.0,334.0,24.0,0.0,7.0,1.0,1.0,1.0,18.0,4.1882475013773,0.0,4.184063437939357
6.0,0.0,40.0,0.0,2984.0,85.0,37.0,41.0,3.0,1.0,1.0,33.0,530.3601776165297,0.0,529.8303472692598
0.0,1.0,17.0,1.0,13892.0,161.0,71.0,35.0,3.0,2.0,1.0,33.0,752.4255312708223,1.0,751.6738574134081
5.0,1.0,42.0,0.0,2135.0,74.0,18.0,18.0,3.0,1.0,1.0,33.0,271.5817772909883,0.0,271.31046682416394
1.0,0.0,20.0,0.0,466.0,21.0,0.0,3.0,4.0,1.0,1.0,16.0,0.001077340685165956,0.0,0.00107626442074521
2.0,0.0,33.0,1.0,1606.0,25.0,268.0,14.0,5.0,2.0,1.0,19.0,535.0022423770406,0.0,534.4677746024377
2.0,0.0,31.0,2.0,3597.0,93.0,121.0,27.0,3.0,1.0,1.0,29.0,664.9102171207702,0.0,664.24597114962
0.0,0.0,44.0,0.0,81.0,174.0,10.0,22.0,3.0,1.0,1.0,27.0,2.103922089674413,0.0,2.101820269405006
1.0,0.0,34.0,1.0,1565.0,50.0,238.0,6.0,5.0,2.0,1.0,55.0,398.55662205398795,0.0,398.15846359039716
1.0,0.0,27.0,1.0,1260.0,25.0,11.0,9.0,3.0,1.0,1.0,36.0,111.63612923624927,0.0,111.52460463161755
10.0,0.0,30.0,2.0,13267.0,188.0,87.0,82.0,5.0,1.0,1.0,49.0,777.9925822278877,0.0,777.2153668610259
0.0,1.0,21.0,0.0,1203.0,40.0,4.0,10.0,2.0,1.0,1.0,25.0,126.53228914250437,0.0,126.405883259245
6.0,0.0,22.0,4.0,6967.0,120.0,268.0,62.0,3.0,1.0,1.0,31.0,1383.8517003276945,0.0,1382.4692310965966
4.0,0.0,31.0,1.0,13919.0,166.0,0.0,59.0,4.0,1.0,1.0,36.0,24.287334956443008,0.0,24.26307188455842
1.0,0.0,24.0,0.0,2195.0,78.0,165.0,20.0,2.0,1.0,1.0,36.0,1181.2038544062832,0.0,1180.0238305757064
0.0,0.0,16.0,0.0,1950.0,31.0,94.0,11.0,4.0,1.0,1.0,37.0,168.73221419784818,0.0,168.56365054730068
1.0,0.0,43.0,0.0,243.0,2.0,4.0,2.0,3.0,1.0,1.0,34.0,4.397736162522982,0.0,4.393342819703275
13.0,1.0,24.0,6.0,14767.0,143.0,15.0,30.0,3.0,1.0,1.0,34.0,813.6799961669443,0.0,812.8671290379056
7.0,0.0,42.0,0.0,1045.0,52.0,42.0,7.0,2.0,1.0,1.0,25.0,368.5342055909005,0.0,368.1660395513488
3.0,1.0,23.0,1.0,1476.0,39.0,13.0,16.0,4.0,1.0,1.0,45.0,25.57064343393235,0.0,25.545098335596727
2.0,0.0,26.0,0.0,2962.0,75.0,4.0,24.0,2.0,1.0,1.0,27.0,116.33129212490748,0.0,116.2150770478595
4.0,0.0,27.0,4.0,16361.0,148.0,14.0,44.0,3.0,1.0,1.0,35.0,1036.2500235520702,0.0,1035.2148087433256
5.0,0.0,39.0,3.0,13048.0,142.0,10.0,23.0,4.0,1.0,1.0,38.0,338.22180975123075,0.0,337.883925825405
0.0,0.0,31.0,0.0,1375.0,34.0,15.0,14.0,3.0,1.0,1.0,32.0,48.219727970642055,0.0,48.17155641422778
0.0,0.0,14.0,1.0,6.0,190.0,0.0,40.0,4.0,1.0,1.0,17.0,3.365460459465741,0.0,3.362098361104633
0.0,0.0,45.0,0.0,109.0,251.0,4.0,11.0,3.0,1.0,1.0,30.0,30.313367158377332,0.0,30.283084074302995
0.0,0.0,30.0,0.0,1219.0,28.0,3.0,13.0,4.0,1.0,1.0,43.0,164.58066207703493,0.0,164.41624583120358
22.0,1.0,35.0,8.0,7152.0,208.0,144.0,96.0,3.0,1.0,1.0,33.0,1580.6070964798316,1.0,1579.0280684114184
4.0,0.0,37.0,3.0,2641.0,50.0,5.0,23.0,4.0,1.0,1.0,39.0,53.106389306130886,0.0,53.053335970160674
0.0,0.0,21.0,0.0,561.0,92.0,83.0,6.0,1.0,1.0,1.0,19.0,115.93878833655953,0.0,115.8229653711882
1.0,0.0,18.0,0.0,1452.0,49.0,25.0,11.0,2.0,1.0,1.0,27.0,53.92251597855244,0.0,53.86864733122117
0.0,0.0,36.0,0.0,1299.0,26.0,28.0,5.0,2.0,1.0,1.0,26.0,199.88088252305147,0.0,199.68120132172953
2.0,1.0,25.0,0.0,3061.0,71.0,14.0,31.0,3.0,1.0,1.0,32.0,33.483859378713426,0.0,33.45040896974365
11.0,0.0,30.0,0.0,3760.0,115.0,0.0,25.0,2.0,1.0,1.0,23.0,53.62948594414446,0.0,53.575910034110294
0.0,0.0,14.0,1.0,4523.0,80.0,35.0,17.0,2.0,1.0,1.0,23.0,668.7071906255564,0.0,668.0391514740818
1.0,0.0,31.0,0.0,82.0,139.0,8.0,5.0,4.0,1.0,1.0,36.0,44.87935856996086,0.0,44.8345240459149
2.0,0.0,31.0,0.0,1802.0,59.0,70.0,19.0,2.0,1.0,1.0,20.0,242.38902462823384,0.0,242.14687775048313
0.0,0.0,26.0,0.0,1330.0,16.0,0.0,2.0,3.0,1.0,1.0,35.0,5.716831484922402,0.0,5.7111203645578374
1.0,0.0,36.0,0.0,1373.0,64.0,12.0,19.0,3.0,1.0,1.0,35.0,53.61859245178901,0.0,53.565027424364594
9.0,0.0,34.0,4.0,1739.0,59.0,145.0,23.0,4.0,2.0,1.0,38.0,445.37072220341275,0.0,444.92579640700524
1.0,0.0,31.0,0.0,1348.0,27.0,29.0,28.0,4.0,1.0,1.0,39.0,193.95373367511078,0.0,193.75997370140917
0.0,0.0,33.0,0.0,767.0,14.0,10.0,9.0,2.0,1.0,1.0,22.0,81.82887944038615,0.0,81.74713230807798
8.0,0.0,35.0,4.0,15226.0,170.0,22.0,71.0,2.0,1.0,1.0,26.0,759.0239235118598,0.0,758.2656578540051
0.0,0.0,27.0,1.0,1754.0,47.0,73.0,5.0,2.0,1.0,1.0,21.0,306.9747488283592,0.0,306.6680807476113
10.0,1.0,35.0,2.0,6702.0,142.0,314.0,48.0,3.0,2.0,1.0,28.0,1050.3218534257326,0.0,1049.2725808448865
1.0,0.0,32.0,3.0,15764.0,170.0,2.0,56.0,4.0,1.0,1.0,43.0,310.9936442362411,0.0,310.6829612749658
0.0,0.0,43.0,0.0,2003.0,64.0,0.0,8.0,3.0,1.0,1.0,34.0,10.217084762110055,0.0,10.20687788422582
0.0,0.0,21.0,1.0,2110.0,48.0,5.0,9.0,3.0,1.0,1.0,32.0,11.698172824700025,0.0,11.686486338361652
1.0,0.0,42.0,1.0,1926.0,68.0,19.0,17.0,3.0,1.0,1.0,31.0,382.26844739744513,0.0,381.88656083660817
19.0,0.0,47.0,3.0,2436.0,83.0,2.0,41.0,4.0,1.0,1.0,39.0,85.47006669975903,0.0,85.38468201774121
0.0,0.0,27.0,0.0,552.0,14.0,32.0,6.0,3.0,1.0,1.0,28.0,101.32418729903142,0.0,101.22296433469663
1.0,1.0,30.0,0.0,1953.0,47.0,27.0,7.0,2.0,1.0,1.0,23.0,193.63666843448132,0.0,193.44322520927184
0.0,0.0,31.0,0.0,304.0,197.0,13.0,6.0,2.0,1.0,1.0,20.0,47.39071257671132,0.0,47.34336920750377
0.0,0.0,43.0,0.0,41.0,9.0,7.0,2.0,3.0,1.0,1.0,35.0,1.0700459360381884,0.0,1.0689769590791083
0.0,0.0,34.0,0.0,115.0,196.0,5.0,51.0,4.0,1.0,1.0,15.0,23.109254122628474,0.0,23.086167954673776
2.0,0.0,28.0,0.0,12835.0,161.0,25.0,71.0,3.0,1.0,1.0,32.0,573.4683647704184,0.0,572.8954693011166
2.0,1.0,38.0,0.0,208.0,13.0,6.0,4.0,1.0,1.0,1.0,18.0,74.87988106262205,0.0,74.80507598663534
0.0,0.0,26.0,0.0,0.0,130.0,39.0,3.0,3.0,1.0,1.0,30.0,112.13961881504854,0.0,112.02759122382459
0.0,0.0,45.0,0.0,7223.0,82.0,0.0,7.0,3.0,1.0,1.0,31.0,93.17130080129792,0.0,93.0782225787191
2.0,0.0,29.0,2.0,6531.0,109.0,16.0,37.0,3.0,1.0,1.0,30.0,166.63363204402907,0.0,166.46716487914978
4.0,0.0,41.0,1.0,602.0,24.0,67.0,24.0,3.0,1.0,1.0,27.0,78.6394357893805,0.0,78.56087491446596
2.0,0.0,26.0,0.0,487.0,173.0,24.0,0.0,2.0,1.0,1.0,23.0,101.03164037146752,0.0,100.93070966180561
1.0,0.0,37.0,0.0,5108.0,95.0,0.0,29.0,3.0,1.0,1.0,28.0,64.80522635383765,0.0,64.74048586796962
